"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId"
"2025-06-29 02:06:30",1751162790908,"algo-irl.vercel.app/api/problem/prepare","POST","",401,"z5t7g-1751162790862-de17d1e40a28","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/problem/prepare","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",11,"iad1",139,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPZ8ZW0CEG9NZGYH35CF6B","5UPa1OSuF9mq"
"2025-06-29 02:06:30",1751162790875,"algo-irl.vercel.app/api/problem/prepare","POST","",200,"z5t7g-1751162790862-de17d1e40a28","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPZ8YVNYAFVJYZ9ZC4KK99","Pq4fIEFzb1F5"
"2025-06-29 02:06:27",1751162787723,"algo-irl.vercel.app/api/problem/prepare","POST","",-1,"zdbd7-1751162787668-381a9057d288","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/problem/prepare","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Security Event: {
  type: 'invalid_signature',
  fingerprint: '36017f68c126ce98cbabce3bd5dd03c7a38be1f1283f6ddcb1c38a3ad92f5145',
  details: {
    url: 'https://algo-irl.vercel.app/api/problem/prepare',
    method: 'POST'
  },
  timestamp: 1751162787722
}","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPZ5VXRRNT6H22YG4DN94V",""
"2025-06-29 02:06:27",1751162787709,"algo-irl.vercel.app/api/problem/prepare","POST","",401,"zdbd7-1751162787668-381a9057d288","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/problem/prepare","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",8,"iad1",139,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPZ5VXRRNT6H22YG4DN94V","5UPa1OSuF9mq"
"2025-06-29 02:06:27",1751162787685,"algo-irl.vercel.app/api/problem/prepare","POST","",200,"zdbd7-1751162787668-381a9057d288","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPZ5V5G85E6A69CHDB70YW","Pq4fIEFzb1F5"
"2025-06-29 02:06:24",1751162784849,"algo-irl.vercel.app/api/problem/prepare","POST","",-1,"9hzx7-1751162784779-f911f17c48f5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/problem/prepare","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Security Event: {
  type: 'invalid_signature',
  fingerprint: '36017f68c126ce98cbabce3bd5dd03c7a38be1f1283f6ddcb1c38a3ad92f5145',
  details: {
    url: 'https://algo-irl.vercel.app/api/problem/prepare',
    method: 'POST'
  },
  timestamp: 1751162784848
}","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPZ31P0KCGHAATJ6FX6GK7",""
"2025-06-29 02:06:24",1751162784822,"algo-irl.vercel.app/api/problem/prepare","POST","",401,"9hzx7-1751162784779-f911f17c48f5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/problem/prepare","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",9,"iad1",139,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPZ31P0KCGHAATJ6FX6GK7","5UPa1OSuF9mq"
"2025-06-29 02:06:24",1751162784792,"algo-irl.vercel.app/api/problem/prepare","POST","",200,"9hzx7-1751162784779-f911f17c48f5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPZ30R51WZ1N169FTXK08H","Pq4fIEFzb1F5"
"2025-06-29 02:06:07",1751162767964,"algo-irl.vercel.app/api/problem/prepare","POST","",-1,"t4xp8-1751162767884-3ab0cac03876","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/problem/prepare","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Security Event: {
  type: 'invalid_signature',
  fingerprint: '36017f68c126ce98cbabce3bd5dd03c7a38be1f1283f6ddcb1c38a3ad92f5145',
  details: {
    url: 'https://algo-irl.vercel.app/api/problem/prepare',
    method: 'POST'
  },
  timestamp: 1751162767962
}","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPYJJ6QW1PMZ0CB5XQCEG8",""
"2025-06-29 02:06:07",1751162767942,"algo-irl.vercel.app/api/problem/prepare","POST","",401,"t4xp8-1751162767884-3ab0cac03876","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/problem/prepare","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",22,"iad1",139,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPYJJ6QW1PMZ0CB5XQCEG8","5UPa1OSuF9mq"
"2025-06-29 02:06:07",1751162767900,"algo-irl.vercel.app/api/problem/prepare","POST","",200,"t4xp8-1751162767884-3ab0cac03876","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPYJGWG1P10KDEF5BKNHYW","Pq4fIEFzb1F5"
"2025-06-29 02:06:05",1751162765921,"algo-irl.vercel.app/api/problem/prepare","POST","",-1,"2gsv6-1751162765773-e397902f993b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/problem/prepare","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Security Event: {
  type: 'invalid_signature',
  fingerprint: '36017f68c126ce98cbabce3bd5dd03c7a38be1f1283f6ddcb1c38a3ad92f5145',
  details: {
    url: 'https://algo-irl.vercel.app/api/problem/prepare',
    method: 'POST'
  },
  timestamp: 1751162765919
}","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPYGGADE7FEX9MSW2QH5VY",""
"2025-06-29 02:06:05",1751162765834,"algo-irl.vercel.app/api/problem/prepare","POST","",401,"2gsv6-1751162765773-e397902f993b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/problem/prepare","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",85,"iad1",139,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPYGGADE7FEX9MSW2QH5VY","5UPa1OSuF9mq"
"2025-06-29 02:06:05",1751162765787,"algo-irl.vercel.app/api/problem/prepare","POST","",200,"2gsv6-1751162765773-e397902f993b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPYGEVASYKRK6VWA0VXDGR","Pq4fIEFzb1F5"
"2025-06-29 02:04:15",1751162655907,"algo-irl.vercel.app/api/problem/transform","POST","",-1,"fnkvl-1751162655554-7a32103dbdd7","node","info","production","main","MISS","lambda","/api/problem/transform","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Using cached transformation from Firestore for problem sum-of-two-integers and company google","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPV3ECSKBVYES1C6FJ82EA",""
"2025-06-29 02:04:15",1751162655589,"algo-irl.vercel.app/api/problem/transform","POST","",200,"fnkvl-1751162655554-7a32103dbdd7","node","info","production","main","MISS","lambda","/api/problem/transform","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",321,"iad1",132,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPV3ECSKBVYES1C6FJ82EA","4t51nvQeRd5s"
"2025-06-29 02:04:15",1751162655562,"algo-irl.vercel.app/api/problem/transform","POST","",200,"fnkvl-1751162655554-7a32103dbdd7","node","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPV4TASS6JSDSTG00DRYPG","Pq4fIEFzb1F5"
"2025-06-29 02:04:15",1751162655254,"algo-irl.vercel.app/api/problem/sum-of-two-integers","GET","language=python",-1,"pz7jr-1751162654121-f5c7c28330a6","node","info","production","main","MISS","lambda","/api/problem/[problemId]","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"✅ Firebase Admin initialized with environment variable","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPV3ECSKBVYES1C6FJ82EA",""
"2025-06-29 02:04:14",1751162654156,"algo-irl.vercel.app/api/problem/sum-of-two-integers","GET","language=python",200,"pz7jr-1751162654121-f5c7c28330a6","node","info","production","main","MISS","lambda","/api/problem/[problemId]","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",813,"iad1",123,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPV3ECSKBVYES1C6FJ82EA","4t51nvQeRd5s"
"2025-06-29 02:04:14",1751162654129,"algo-irl.vercel.app/api/problem/sum-of-two-integers","GET","language=python",200,"pz7jr-1751162654121-f5c7c28330a6","node","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPV3DHNZAVP1FESN7VAF51","Pq4fIEFzb1F5"
"2025-06-29 02:04:13",1751162653386,"algo-irl.vercel.app/api/problem/prepare","POST","",200,"t7zlw-1751162653326-f14d8a489a71","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/problem/prepare","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",1937,"iad1",136,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPV2PAP00AWYRMBX2S7BDR","5UPa1OSuF9mq"
"2025-06-29 02:04:13",1751162653352,"algo-irl.vercel.app/api/problem/prepare","POST","",200,"t7zlw-1751162653326-f14d8a489a71","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPV2N8787JPH9WT4E4NJAY","Pq4fIEFzb1F5"
"2025-06-29 02:04:12",1751162652646,"algo-irl.vercel.app/api/problem/prepare","OPTIONS","",200,"bxfd5-1751162652625-95a59c74ea45","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWPV1Z6CJXN592X50BD5RK2","Pq4fIEFzb1F5"
"2025-06-29 01:42:42",1751161362199,"algo-irl.vercel.app/api/problem/transform","POST","",-1,"fnkvl-1751161339355-505ad437d82b","node","info","production","main","MISS","lambda","/api/problem/transform","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Saved transformation for problem subtree-of-another-tree and company amazon to Firestore from transformer","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWNJZFZTX0RXBNTB3J48A73",""
"2025-06-29 01:42:41",1751161361935,"algo-irl.vercel.app/api/problem/transform","POST","",-1,"fnkvl-1751161339355-505ad437d82b","node","info","production","main","MISS","lambda","/api/problem/transform","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Caching response for custom prompt: transform-prompt-subtree-of-another-tree-amazon","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWNJZFZTX0RXBNTB3J48A73",""
"2025-06-29 01:42:19",1751161339974,"algo-irl.vercel.app/api/problem/transform","POST","",-1,"fnkvl-1751161339355-505ad437d82b","node","info","production","main","MISS","lambda","/api/problem/transform","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Thinking enabled: true","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWNJZFZTX0RXBNTB3J48A73",""
"2025-06-29 01:42:19",1751161339974,"algo-irl.vercel.app/api/problem/transform","POST","",-1,"fnkvl-1751161339355-505ad437d82b","node","info","production","main","MISS","lambda","/api/problem/transform","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Max tokens: 15000","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWNJZFZTX0RXBNTB3J48A73",""
"2025-06-29 01:42:19",1751161339974,"algo-irl.vercel.app/api/problem/transform","POST","",-1,"fnkvl-1751161339355-505ad437d82b","node","info","production","main","MISS","lambda","/api/problem/transform","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Executing LLM task ""customPromptTransform"" using anthropic (claude-3-7-sonnet-20250219)...","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWNJZFZTX0RXBNTB3J48A73",""
"2025-06-29 01:42:19",1751161339391,"algo-irl.vercel.app/api/problem/transform","POST","",200,"fnkvl-1751161339355-505ad437d82b","node","info","production","main","MISS","lambda","/api/problem/transform","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",22790,"iad1",187,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWNJZFZTX0RXBNTB3J48A73","DvqUsH33BTul"
"2025-06-29 01:42:19",1751161339360,"algo-irl.vercel.app/api/problem/transform","POST","",200,"fnkvl-1751161339355-505ad437d82b","node","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWNJZF0BFT04RNVKAQ6VZD9","XGTv9yKY41jr"
"2025-06-29 01:42:19",1751161339032,"algo-irl.vercel.app/api/problem/subtree-of-another-tree","GET","language=python",-1,"4b7sk-1751161337072-e0c0c56d92ff","node","info","production","main","MISS","lambda","/api/problem/[problemId]","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"✅ Firebase Admin initialized with environment variable","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWNJXXTQESCB987CMR47GXP",""
"2025-06-29 01:42:17",1751161337786,"algo-irl.vercel.app/api/problem/subtree-of-another-tree","GET","language=python",200,"4b7sk-1751161337072-e0c0c56d92ff","node","info","production","main","MISS","lambda","/api/problem/[problemId]","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",884,"iad1",176,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWNJXXTQESCB987CMR47GXP","DvqUsH33BTul"
"2025-06-29 01:42:17",1751161337119,"algo-irl.vercel.app/api/problem/subtree-of-another-tree","GET","language=python",200,"4b7sk-1751161337072-e0c0c56d92ff","node","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWNJX8Z9VGTD1NEKBR1056C","XGTv9yKY41jr"
"2025-06-29 01:42:16",1751161336348,"algo-irl.vercel.app/api/problem/prepare","POST","",200,"8m9q9-1751161336271-ae06931eb7fb","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0","info","production","main","MISS","lambda","/api/problem/prepare","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",25309,"iad1",129,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWNJWGWSM83H3APHSP8R66V","R7OVQS3kexD4"
"2025-06-29 01:42:16",1751161336278,"algo-irl.vercel.app/api/problem/prepare","POST","",200,"8m9q9-1751161336271-ae06931eb7fb","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"sfo1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWNJWEP0ESZAYES043VANQ1","nB11syPqsYrw"
"2025-06-29 01:42:15",1751161335580,"algo-irl.vercel.app/api/problem/prepare","OPTIONS","",200,"vzrwt-1751161335530-84f6f88d9a27","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"sfo1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWNJVRWN75AEVQ178124441","nB11syPqsYrw"
"2025-06-29 01:25:11",1751160311604,"algo-irl.vercel.app/api/problem/transform","POST","",-1,"sgg26-1751160311189-bc21222c78d6","node","info","production","main","MISS","lambda","/api/problem/transform","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Using cached transformation from Firestore for problem sum-of-two-integers and company amazon","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWMKKEBK63XHRQXBTN16YNN",""
"2025-06-29 01:25:11",1751160311243,"algo-irl.vercel.app/api/problem/transform","POST","",200,"sgg26-1751160311189-bc21222c78d6","node","info","production","main","MISS","lambda","/api/problem/transform","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",358,"iad1",186,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWMKKEBK63XHRQXBTN16YNN","AIJIEtR4XeHl"
"2025-06-29 01:25:11",1751160311205,"algo-irl.vercel.app/api/problem/transform","POST","",200,"sgg26-1751160311189-bc21222c78d6","node","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWMKKD662APKG4M7PMG5TER","or3P9XtW8aKm"
"2025-06-29 01:25:10",1751160310834,"algo-irl.vercel.app/api/problem/sum-of-two-integers","GET","language=python",-1,"dcxmz-1751160308776-131fefc34d78","node","info","production","main","MISS","lambda","/api/problem/[problemId]","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"✅ Firebase Admin initialized with environment variable","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWMKHQ2ACK0YG2GS43YGTV0",""
"2025-06-29 01:25:09",1751160309474,"algo-irl.vercel.app/api/problem/sum-of-two-integers","GET","language=python",200,"dcxmz-1751160308776-131fefc34d78","node","info","production","main","MISS","lambda","/api/problem/[problemId]","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",949,"iad1",179,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWMKHQ2ACK0YG2GS43YGTV0","AIJIEtR4XeHl"
"2025-06-29 01:25:08",1751160308793,"algo-irl.vercel.app/api/problem/sum-of-two-integers","GET","language=python",200,"dcxmz-1751160308776-131fefc34d78","node","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWMKH1S3DDFFV77ZQ598HVR","or3P9XtW8aKm"
"2025-06-29 01:25:08",1751160308046,"algo-irl.vercel.app/api/problem/prepare","POST","",200,"k95x7-1751160307970-30ce6dd482d1","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1","info","production","main","MISS","lambda","/api/problem/prepare","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",2984,"iad1",136,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWMKGAEYEAF6JFD6P73DX59","OkjXUuLVa1Z2"
"2025-06-29 01:25:07",1751160307985,"algo-irl.vercel.app/api/problem/prepare","POST","",200,"k95x7-1751160307970-30ce6dd482d1","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"sfo1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWMKG8H7C6EDTZKDNX8CEQ8","ts73GTN0nflU"
"2025-06-29 01:25:07",1751160307363,"algo-irl.vercel.app/api/problem/prepare","OPTIONS","",200,"vf89b-1751160307344-2c9d3fc62993","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"sfo1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWMKFN39YKS8KVRJQPD23AZ","ts73GTN0nflU"
"2025-06-29 00:42:37",1751157757278,"algo-irl.vercel.app/api/problem/transform","POST","",-1,"bk4kr-1751157756804-f7ddf0ad6486","node","info","production","main","MISS","lambda","/api/problem/transform","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Using cached transformation from Firestore for problem clone-graph and company amazon","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWJ5MX8MDHTP6P1KMKZMSWQ",""
"2025-06-29 00:42:36",1751157756840,"algo-irl.vercel.app/api/problem/transform","POST","",200,"bk4kr-1751157756804-f7ddf0ad6486","node","info","production","main","MISS","lambda","/api/problem/transform","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",422,"iad1",177,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWJ5MX8MDHTP6P1KMKZMSWQ","1ZD9Wu3voRiH"
"2025-06-29 00:42:36",1751157756809,"algo-irl.vercel.app/api/problem/transform","POST","",200,"bk4kr-1751157756804-f7ddf0ad6486","node","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYWJ5MW9F9XPCEJR99D6Z6Y9","VctcLgcwJPXz"
